Gene Symbol,WM_1,WM_2,WM_3,W3_1,W3_2,W3_3,W12_1,W12_2,W12_3,W24_1,W24_2,W24_3
SAMD9,0.320430689,0.335948532,0.557462538,0.167466855,0.306479096,0.447147979,0.408423738,0.399445974,0.403183636,1.047455777,0.881016308,0.886091579
SAMD9L,0,0,0,0,0,0.042960048,0,0,0,0,0,0
HEPACAM2,0,0,0,0,0,0,0,0,0,0,0,0
VPS50,2.692376483,1.897619712,1.913587509,1.633629796,1.409497491,2.405461492,2.590314695,3.081186071,1.789385783,2.089592484,1.570253366,2.06913865
CALCR,0,0,0,0.108633574,0.087709857,0,0,0,0,0,0,0
GNGT1,0.033226726,0.243850824,0,0.243114208,0.052343578,0.06491316,0.312060537,0.323212841,0,0.665265849,0,0.457369873
TFPI2,0.3509991,0.858660397,0.644567915,1.326903208,1.497559142,1.142878224,1.236199542,0.736426784,1.481355984,0.418315934,0.136473613,0.201314368
GNG11,0,0,0.178695614,0,0.040452762,0.301001577,0,0.14693473,0,0.220345009,0,0
BET1,6.428962938,9.175828375,7.889948865,8.970344378,6.995274807,5.84181322,8.593601206,6.809852043,6.485530944,7.547911901,5.964341649,7.061628056
COL1A2,0.126574882,0.012901842,0,0.041161179,0.088621863,0.109903169,0.13208586,0.136806296,0,0.080453448,0.016404725,0.036298301
CASD1,2.440812184,3.249482251,2.12317578,1.829458632,2.121851364,2.84945495,1.873038137,3.244648324,1.835208384,2.29876153,2.604028384,2.932148928
SGCE,0.89026273,0.909746662,0.901842124,0.742089707,0.899475417,0.814588041,0.70558794,0.702861477,0.641030055,0.886407539,0.674768044,0.756215773
PEG10,28.29955828,26.31633978,29.0409313,25.21997886,25.81963008,29.74008683,36.39265,43.29809962,24.44273482,25.15899243,27.55153126,19.64483179
PPP1R9A,1.554755095,1.310124145,0.922016056,1.065523071,1.025149755,0.989572041,1.354487131,1.759151706,1.31672622,1.16709808,1.468881246,1.404163656
PON1,0,0,0,0,0,0,0,0,0,0,0,0
PON3,0.038835792,0,0,0,0,0.075871272,0,0,0,0.166622278,0,0
PON2,16.04485115,15.20603105,17.33063807,17.7290989,19.13400911,14.91522995,15.58672952,16.43460936,16.4288578,14.15906369,14.71517941,16.2623821
ASB4,0,0,0,0,0,0,0,0,0,0,0,0
PDK4,0,0,0,0,0,0,0,0.009933295,0,0,0,0
DYNC1I1,0.034346891,0.094526893,0,0.201048212,0.027054113,0.067101563,0.129032386,0.019653485,0.113445045,0.049120987,0.120191187,0.118197271
SLC25A13,46.05401484,46.57452976,43.33477001,44.00094568,39.456681,41.64044463,43.55114325,48.91764087,43.51066991,46.08655427,50.06907858,45.02408052
SEM1,9.824813068,10.79810288,15.54440586,13.41813966,13.37473408,13.83207909,11.99744028,7.879915169,15.53748871,12.21519663,10.84687286,8.998752256
DLX6,14.12478795,15.06517676,14.00796935,10.18508261,9.24455279,8.665031637,13.71439557,16.82832935,14.4491732,11.48271782,14.93697559,15.53713241
DLX5,32.89622604,34.13055344,36.64418668,25.61294415,23.43697192,22.53307337,28.36667768,32.58786184,37.10725997,32.15581185,41.77427621,36.02332317
SDHAF3,13.72760072,15.56200796,18.88460106,19.71464103,21.49156183,13.50923746,19.45111401,12.26005392,19.76410058,15.78389756,14.22448526,12.48415695
TAC1,0,0,0,0,0,0,0,0,0,0,0,0
ASNS,0.211308549,0.226157271,0.122539865,0.077305407,0.305143675,0.34401789,0.21499605,0.181367919,0.213258011,0.302201572,0.390259392,0.075747073
OCM2,0,0,0,0,0,0,0,0,0,0,0,0
LMTK2,2.575171209,3.480597632,3.006644782,1.896769658,2.123050723,2.079465615,2.950646933,3.13370185,2.192550907,2.037851775,2.232819707,2.732414652
BHLHA15,0,0.180367104,0.228034711,0,0,0,0,0.337507969,0,0,0,0
TECPR1,2.68243687,2.818012185,2.288194769,2.171624504,2.181040163,1.859540777,1.544090405,2.673706413,2.448374157,3.440267894,3.159192529,2.307754136
BRI3,45.87218102,55.55380513,51.62769766,67.11659483,60.36073215,55.11275039,43.35488186,34.04857101,68.75610085,61.41214912,55.43039506,48.84173911
BAIAP2L1,14.66613675,14.51928874,13.44497031,11.20948539,12.62104257,14.62965114,14.63414976,14.99715746,13.32084743,13.49207513,16.30622167,17.5126822
NPTX2,0,0.095446253,0,0.038063173,0,0,0,0,0,0,0,0.044755068
TMEM130,0.033647137,0.030867027,0.117073794,0.393904453,0.106011742,0,0.158004488,0.105891949,0.111133812,0.288721425,0.039247505,0.173683831
TRRAP,3.016637972,3.225014757,2.218611501,2.1353722,1.574800792,2.248406327,2.737267153,4.133289687,2.560121209,2.123407875,3.940255326,2.666238558
SMURF1,7.074846589,6.926027826,7.335697903,7.636772773,6.8033766,6.617822152,6.750248295,8.72594695,5.60108099,6.417630298,9.856239134,8.785827668
KPNA7,0,0,0,0,0,0,0,0,0,0,0,0
AC004922.1,0,0,0,0,0.091373892,0,0.190662643,0,0,0.041475909,0,0
ARPC1A,19.52609876,21.34806771,23.84334498,21.33250798,18.99196098,16.34872547,18.8410539,20.94653696,21.07701743,19.89187015,19.70066068,21.33532713
ARPC1B,2.576912527,2.237673733,2.167416183,2.101377289,2.076247145,1.152908499,1.976803339,3.230445508,2.079105185,2.053671101,3.028769704,2.84313637
PDAP1,61.70863037,59.40890472,51.80518783,62.36689539,70.79835768,54.29076016,58.13654994,52.53251227,58.648942,59.51618536,62.97018737,46.20767845
BUD31,12.39179111,13.00489368,12.45593985,14.918006,16.39793779,14.59003925,12.22785683,11.47740348,18.04518505,11.43662372,13.60634447,10.03546613
PTCD1,0.973002157,0.74383953,0.485884814,0.662489359,0.723829182,0.765639815,1.002673888,0.811937776,0.922464886,0.947015391,0.7566351,0.802214348
ATP5MF-PTCD1,0,0,0,0.020076693,0,0,0,0,0,0,0,0
CPSF4,12.88397945,13.96996271,12.86646959,13.47869789,13.84131709,14.20810073,10.60955895,13.49825401,12.43720722,13.43668183,14.25333624,15.78487013
ATP5MF,70.8620898,79.36874052,83.70698189,79.60205703,85.28598047,77.67417372,76.20357815,62.72559643,99.84693219,61.49619339,65.80355689,66.45232435
ZNF789,1.795988289,1.906040101,1.906033066,1.683414014,1.839971155,1.467699846,1.741888949,1.813543494,1.46038499,2.098465015,1.136459863,1.090676242
ZNF394,7.565057072,6.44721056,5.243692347,5.518845125,6.540565313,4.897322859,5.864770459,6.736485735,5.002284564,6.273808096,8.432609142,7.047524948
ZKSCAN5,3.238453555,2.852039943,3.125009375,2.142046531,2.265147605,2.935626899,3.345658932,4.195331059,2.724004865,2.315726832,2.553573184,3.321038853
FAM200A,5.803499479,4.635308446,4.721753711,3.908304728,2.797337533,4.963885662,4.908217216,4.328598708,4.386820114,4.005394316,4.849760864,5.216427973
ZNF655,5.882922071,5.302612517,6.411572804,5.814399971,6.994858471,7.862760028,8.305271465,7.090479582,6.333009006,7.705627481,7.689908764,5.567315182
AC005020.2,0,0,0,0,0,0,0,0,0,0,0,0
TMEM225B,0,0.204160212,0.129057943,0,0,0,0,0,0,0,0,0
ZSCAN25,3.173761177,3.01297476,2.398414706,2.581105921,2.778618343,3.456666926,2.845733436,3.397964006,2.179326125,3.099759991,4.359864449,2.730450272
CYP3A5,0.04642598,0.170360052,0.08076862,0.101907261,0.054852724,0,0.087205199,0.119543435,0.051113771,0.132791636,0.081229967,0.269603097
CYP3A7,0.288261466,0,0.071642401,0.24104678,0.048654799,0.241354283,0.270730944,0.035345323,0.090676635,0.353361681,0.048034413,0.212568951
CYP3A7-CYP3A51P,0,0,0,0,0,0,0,0,0,0,0,0
CYP3A4,0.024975581,0,0,0.036548402,0.039345173,0.097586737,0.187653595,0.042873505,0,0,0,0.085947968
CYP3A43,0,0,0,0,0,0,0,0,0,0,0,0.051187442
OR2AE1,0,0,0,0,0,0,0,0,0,0,0,0
TRIM4,2.405897534,1.809829559,1.33939505,1.056212188,1.035966207,2.193456939,1.898050313,1.495979403,1.395050107,2.01859034,1.814769795,1.959450246
GJC3,0,0,0,0.102866066,0.221475248,0,0,0.040222724,0,0,0,0
AZGP1,0,0,0,0,0.13736553,0,0,0.199578629,0,0,0,0
ZKSCAN1,2.942096296,3.152325468,2.565837999,1.963556585,1.970097342,2.227831716,3.377212331,3.475720452,3.523748155,4.31634426,3.458393971,3.080540008
ZSCAN21,3.189253274,1.950493236,2.636038641,1.28746014,3.436074627,2.506588292,2.616583853,3.125418422,0.928270269,3.040726797,2.223499526,3.027617581
ZNF3,6.103462785,5.214385048,5.854362391,6.741027201,6.117641233,4.266640016,6.289210751,5.354516638,5.477711308,6.515594593,6.073377704,6.98050334
COPS6,29.87575046,29.40703467,28.07044745,32.84047699,39.00773238,32.92332091,33.49215557,27.40968708,25.63084752,30.93582692,25.45986474,27.84259471
MCM7,77.28570443,69.30834212,65.11732393,70.80027847,76.59847179,80.92797312,66.80697411,78.22235823,62.85714242,67.50468953,77.69418509,78.55442932
AP4M1,2.259417335,2.880487864,2.196608828,3.099706156,2.499405862,2.401786905,1.981584407,2.62372777,1.627887551,2.138354515,2.49983416,2.186799706
TAF6,9.407652098,6.604852658,7.014327634,6.040549136,6.638891293,8.251882859,7.050391493,11.04087192,7.123475201,7.111555162,9.40585759,8.853397961
CNPY4,5.324975442,4.652378153,4.448197105,3.687467906,4.643731923,5.511166592,4.79275811,5.205259268,4.257405389,4.714344521,3.068671218,4.717527698
MBLAC1,0.99870527,0.458093409,1.274149394,0.51151477,0.943983615,1.170668134,0.281390806,0.800050717,1.429412386,0.428487588,1.630907452,0.773285522
LAMTOR4,57.05330831,73.49055796,63.72769238,71.24505825,94.82583996,76.23416888,61.15688572,39.90351837,79.3207445,76.26297054,71.8904715,57.76445953
C7orf43,5.326290034,4.421903199,4.136991024,3.879520187,3.246194346,4.567194185,3.214194766,5.612793817,2.971853577,3.481236771,6.718841235,4.644517293
GAL3ST4,0,0,0,0,0.036380097,0.270697621,0.043377976,0.052856709,0,0,0.053874335,0.039735438
GPC2,0.881211299,1.391201441,0.926971825,0.659761662,0.677964199,0.400365647,1.077831659,1.547881375,0.586626661,1.084408658,0.932266651,1.004954699
STAG3,1.745732855,2.758589087,2.173144498,2.133329302,2.361370485,2.446302676,1.630982595,2.039675912,2.525776901,2.548934527,2.302831225,2.248901735
CASTOR3,3.090289986,3.307445692,2.874809373,1.660503961,1.736858514,2.326885057,1.934903378,2.459016309,3.597252236,3.107502058,2.196583959,2.70017956
PVRIG,0,0.507827945,0.091719607,0.028931081,0.031144957,0,0.334222497,0.339379233,0.174132046,0.056548555,0,0.034017461
SPDYE3,0.227881769,0.505211271,0.352402227,0.20842144,0.179496279,0.074199937,0.677740189,0.706307527,0.167261185,0.325903656,0.26581135,0.588153742
PILRB,0.762162516,0.873985638,0.647192895,0.637327018,0.43953077,0.452015872,0.792505994,1.012406798,0.494481839,0.545000926,0.555637493,0.667412663
PILRA,0,0.430507325,0.136070563,0.171682745,0.308033869,1.986420347,0.293828485,0.268525782,0.473611386,1.062639251,1.00355048,0.336443878
ZCWPW1,0.472864972,0.433794301,0.246797061,0.311388415,0.260724026,0.461904671,0.577340208,0.514094417,0.520611782,0.067626482,0.110314114,0.569541282
MEPCE,17.9375935,17.10781983,14.28637467,15.67570559,14.4903095,18.01476838,15.83419799,19.30733087,15.55661072,13.7452011,18.8362317,17.44494955
PPP1R35,21.14865683,19.64375548,15.17708364,18.23043197,10.93195852,14.07357768,12.60027887,8.735684359,25.97633493,21.45548418,22.20185386,20.58265575
C7orf61,0.526940715,0,0,0,0,0,0,0,0,0,0,0
TSC22D4,9.988168342,8.949801143,10.11498143,4.990568629,4.507542937,4.249199702,6.604200556,7.878153713,7.207144904,10.66053667,10.0742323,11.4815843
NYAP1,0,0.120412395,0.050745036,0,0,0,0,0.025035449,0,0,0.153104669,0.169385326
AGFG2,1.675511313,2.062565992,2.275476713,1.299289669,1.376154524,1.091116981,1.371870072,2.048583419,1.529361258,2.334780216,2.305178336,1.995889739
SAP25,0,0,0,0,0,0,0,0,0.124451721,0,0,0
LRCH4,0.711289051,0.547273571,0.984637744,0.721897741,0.740993086,0.537911564,0.668032253,1.286656586,0.896787674,0.935209566,1.565684442,0.769855231
FBXO24,0.093585802,0,0,0.034237557,0,0.091416624,0.043947207,0.053550325,0.154553226,0.033460284,0,0.281798087
PCOLCE,1.088325778,0.774271244,0.695531695,0.422531393,0.454864509,0.607485724,0.750959722,0.45752779,1.36939176,0.476468008,0.984487877,1.089175139
MOSPD3,8.726577864,6.879761473,8.38166288,9.012283141,7.983502602,7.014795838,3.628381737,5.279477206,9.057287669,9.620200097,6.945091553,6.921114495
TFR2,0.09292987,0,0,0,0.04879889,0,0,0,0.03410444,0,0,0
ACTL6B,0,0,0.076170657,0,0,0,0,0,0,0,0,0
GNB2,87.18003118,75.06478621,68.75689531,62.74340332,64.32208644,61.74386604,57.45658163,59.90902305,77.45139835,83.44722045,91.0891863,76.63270647
GIGYF1,7.122384231,7.459875995,6.103431306,8.223604337,9.978489323,7.910049043,6.763800471,5.503180394,7.279661029,9.229064305,11.53575915,8.030186251
POP7,86.94421794,94.76557025,82.14511953,103.7021126,132.7768769,96.33040614,91.6494317,58.97302706,107.2625201,114.0092135,102.8974436,83.06540544
EPO,0.943738934,0.541101312,0.684104134,0.172629367,0.278759071,0.23046612,0.443172888,0.337507969,1.168910453,0.84355138,0.825614052,0.507448435
ZAN,0,0,0,0,0,0,0.058335307,0.040618536,0.019538399,0,0,0.015267649
EPHB4,25.57646172,24.89469656,18.69204251,12.76431198,11.32125711,14.14707414,17.56352351,24.28237404,18.28053638,21.96772965,30.00415324,27.79334904
SLC12A9,23.46216271,21.18374527,19.91786032,14.88870063,15.15957481,15.21571322,18.0673051,23.8322217,19.2665929,20.77589087,26.30759054,21.73298836
TRIP6,82.14393613,63.49076557,59.42330667,61.10706861,71.20808617,70.06638878,64.23772828,63.45595493,64.29934535,67.14723176,80.23881319,72.88603941
SRRT,37.86545727,36.38387539,32.8487058,30.30917868,28.14384153,31.37879382,33.46629204,42.50992898,32.3930125,31.50638316,39.71529863,39.9238457
UFSP1,0.787633523,1.300598938,0.639458784,1.498374377,0.372238519,0.92325283,0.147946772,1.442202727,2.77492352,3.154001345,0.183746099,0.677616887
ACHE,3.649722604,2.644287593,2.260816783,3.019416773,2.417434822,2.39025594,3.583573528,3.23938061,3.082178633,4.270604291,5.611760327,4.067635833
MUC3A,0.241400603,0.588436973,0.527964313,0.242233577,0.206442815,0.161695062,0.544127781,0.473591277,0.43283464,0.503060402,0.217219101,0.56964143
MUC12,0,0,0,0.013403214,0,0,0,0,0,0,0,0
MUC17,0,0,0,0,0,0,0,0,0,0.046172851,0,0
TRIM56,3.328067098,3.16902403,3.151483389,2.460775775,2.167932059,2.633662777,3.653211398,3.354689654,3.432207607,3.524524217,3.136725006,3.41892986
SERPINE1,10.27943227,11.68609211,10.58173991,8.277009939,10.78931597,7.879195941,12.84159434,13.38213807,9.855327907,13.11841392,17.92820482,19.88752458
AP1S1,189.5982805,161.3508032,147.9297275,128.1350325,152.4028441,133.0115,135.9844839,147.626101,163.4921412,181.8972515,171.1820934,171.3401376
VGF,4.990054517,3.433311841,4.508914158,5.943710829,5.872943673,5.384503378,3.86915827,2.373914225,4.727324407,3.817194781,3.756330204,4.043448221
NAT16,0.040531283,0,0,0,0,0,0,0,0,0,0,0
MOGAT3,0,0,0,0,0,0,0,0,0,0,0,0
PLOD3,9.932265672,6.97964398,8.567526686,6.427179158,6.799145607,7.323832097,7.353458096,9.680604609,8.010995264,7.102283151,10.43979821,9.068571529
ZNHIT1,12.81369674,13.91003546,15.19182974,15.6259341,13.40126225,15.29818211,11.57980194,9.002152209,18.79437822,15.27118878,13.76735156,13.57162092
CLDN15,1.925277989,1.567192498,1.383815207,0.753948169,0.512616059,0.529761389,0.840427673,1.536110414,1.433023069,1.745127898,1.897799324,1.516381516
FIS1,43.04823089,52.84223592,43.54141785,55.28876237,59.45074265,54.98574962,46.66925303,36.63606698,69.7692296,55.68989928,48.22521298,38.35122828
IFT22,3.569283688,3.709791646,4.117704242,4.389682383,4.276959323,4.525100755,3.904978436,3.03095552,4.640374587,3.529768481,4.207661159,3.985410607
COL26A1,0.049713751,0,0,0.036374692,0,0,0.046690426,0.056892978,0,0.355489016,0.289941563,0.042769735
MYL10,0,0,0,0,0,0,0,0,0.081866819,0,0,0
CUX1,2.08589833,1.95400569,1.559991243,1.535895775,1.674267714,1.662778918,1.830651064,2.263479578,1.878969835,1.860517084,2.08843984,2.07529266
SH2B2,23.52790844,18.56517695,16.79269041,11.43651454,11.92287471,15.30028222,15.23615935,15.49634429,19.23750068,22.11845502,27.21369136,23.52547124
SPDYE6,0.278349967,0.510702362,0.322835659,0.067887953,0.365414513,0.362530975,0.304992578,0.584002553,0.204303949,0.398080427,0.541132805,0.399116747
PRKRIP1,10.7187205,8.956866423,9.034579791,10.97978357,9.429236767,9.951946093,7.595001276,8.73237948,10.1185041,12.32415785,11.78480664,10.79192894
ORAI2,0.275554684,0.168524573,0.106531212,0.180939769,0.283830613,0.248462529,0.199074555,0.315347894,0.108905064,0.343559339,0.173071846,0.255300996
ALKBH4,7.057632429,5.322779909,8.146224449,5.312907707,5.532378886,5.037957486,4.907583856,5.882886525,9.4513331,7.230388279,9.894632073,8.465521694
LRWD1,4.686246679,4.311187727,3.991954264,2.818627403,2.398256269,3.568996935,2.573614746,2.893592622,3.060680705,3.672850609,3.937549298,4.043060729
POLR2J,42.66892716,51.3591003,53.38284181,60.91523429,61.33556761,55.98795946,49.37207628,27.79446623,70.11545685,69.05417431,43.01774175,35.51352597
RASA4B,0,0,0,0,0,0,0,0,0,0,0,0
AC093668.2,0,0,0,0,0,0,0,0,0,0,0,0
POLR2J3,1.623068254,0.992641028,0.8556663,1.529447489,0.949149879,0.912833676,1.270301598,1.252376749,0.839327377,1.230950368,1.37688613,1.502142814
AC093668.3,0,0,0,0,0.36890504,0,0,0,0,0,0.091050306,0
AC093668.1,0,0,0,0,0,0,0,0,0,0,0,0
SPDYE2,0,0.069465709,0.087824179,0.221618782,0,0,0.071117271,0.346629806,0.166736476,0.108293758,0.088325828,0
RASA4,0,0,0,0.014213016,0.01530063,0,0,0,0,0.041671041,0,0
AC105052.1,0,0,0,0,0,0,0,0,0,0,0,0
UPK3BL1,0,0,0,0,0,0,0,0,0,0,0,0
AC105052.3,0,0,0,0,0,0,0,0,0,0,0,0
SPDYE2B,0,0.069465709,0,0,0,0,0,0.043328726,0,0,0,0
POLR2J2,0.683810838,0.557609488,0.176243777,0.833887621,0.08976987,0.371089515,0.784941811,0.499969432,0.37642879,0.814956418,0.443126186,0.392197435
FAM185A,2.874617036,2.927181633,1.867060313,2.376737595,2.535968685,1.853271896,2.321826446,1.94094909,1.867277457,2.59000257,1.978317291,2.398897862
FBXL13,0.156544373,0,0.090781591,0.028635203,0,0.076457955,0,0,0,0,0.045650066,0
LRRC17,0.117349737,0,0,0,0,0,0.165319729,0.033574091,0.129198945,0,0,0
NFE4,0,0,0,0,0,0,0.089631986,0,0,0,0.222641259,0
ARMC10,6.371783231,8.579409413,8.939657739,6.366555984,7.622762158,6.357946347,8.574258429,7.536965623,9.523273965,7.128377525,7.791957945,8.016355721
NAPEPLD,0.560270882,0.533014492,0.734047989,0.402349031,0.359586052,0.445935635,0.574920258,0.748043717,0.822457824,0.860620995,0.871366239,0.705166077
PMPCB,16.74429048,17.90603286,21.32098613,17.59373529,24.61439717,20.09655034,19.1393859,21.6597746,18.6672434,19.18987794,19.79623848,21.7477601
DNAJC2,17.41303649,18.1999311,18.89300935,16.78954723,14.57242348,13.42542393,17.85814913,16.54940812,20.11867112,18.23723643,18.69423408,18.31213182
PSMC2,41.69017295,39.48315746,47.01918884,44.76074593,54.82327227,47.35633689,45.88485519,44.78731701,40.32362081,41.87839009,37.7424952,42.94513076
SLC26A5,0,0.042621543,0,0,0,0,0.043634879,0.013292437,0.051151611,0.199334913,0,0
RELN,0,0,0,0,0.009775604,0,0,0.007101497,0.027327795,0,0,0
ORC5,9.163536528,8.058544547,8.306978775,7.167201404,8.014323299,7.490148901,10.62427862,10.12523907,7.328882998,9.791221377,8.01042205,9.206564472
LHFPL3,0.165154314,0.265139643,0.287323736,0.39273181,0.748003508,0.161326284,0.775552555,0.259881136,0.181830515,0.118097193,0.288964918,0.426256686
KMT2E,3.569308368,2.962545806,2.424712282,1.977355231,1.733725802,1.9923298,3.823152313,4.24522942,2.460749331,3.050620271,3.291067605,3.268152631
SRPK2,4.181599911,4.528406143,4.017668817,3.521260672,4.843151283,3.746301108,5.391319446,5.012001325,3.963652881,5.23717564,5.425972179,5.215331105
PUS7,7.470421589,5.632300429,6.894426535,6.154094415,5.129498993,6.829272576,7.449409462,7.574500266,7.521433026,6.395039144,7.534047251,7.541365552
RINT1,5.279967588,4.351461253,3.310839407,2.905297933,4.44628981,3.270664199,6.369928233,5.919640456,3.59183671,3.775555958,4.105858116,4.283947722
EFCAB10,0.121719626,0,0,0.13359022,0.143812865,0.237796695,0.228634578,0.104472987,0.067005038,0.348153091,0.212968714,0.261794577
ATXN7L1,0.529608769,0.216897151,0.460687847,0.588178118,0.35011512,0.40647611,0.515165109,0.476213776,0.562260724,0.175828853,0.39713081,0.382406289
CDHR3,0.044277296,0.020309433,0.102707323,0.161984661,0.130785087,0,0.031188441,0.044337508,0.073122191,0.126645784,0.051646992,0.133324254
SYPL1,32.11791982,38.52413635,34.97958137,31.34032599,42.79574743,41.43047687,42.48805481,39.55764318,36.8086826,32.08924804,32.69920418,38.10188522
NAMPT,6.987438273,7.539420697,7.681864218,6.48271062,6.398356028,8.129603881,9.37965207,9.266419479,5.784055002,7.662157381,7.179682369,8.084855325
CCDC71L,2.521022839,2.754860321,2.257446653,1.627578391,2.569782743,2.607447502,2.263250012,1.697110015,2.48985783,3.366830426,2.983876872,3.125748066
PIK3CG,0,0,0,0,0,0,0,0,0,0,0,0
PRKAR2B,0.236180613,0.599998398,0.716424015,0.478548755,0.343445637,0.4614126,0.580137738,0.332661861,0.320035181,0.311789718,0.339066447,0.812763636
HBP1,5.706678335,4.793232363,3.982690327,2.602895323,3.453946767,5.188300034,5.220417526,6.04309852,3.835017709,4.222007199,3.918990964,6.418571519
COG5,3.187222727,2.830381012,2.836927409,2.609981914,2.233167332,3.529667428,3.532899732,3.318795144,2.519577791,2.544103938,3.13412208,2.263770202
GPR22,0,0,0,0.062339685,0.033555033,0,0,0,0,0,0,0
DUS4L,1.97599135,2.156744871,1.656113098,3.10266295,3.181034447,2.817796835,2.722775516,2.467674096,2.207273349,2.269012078,2.405827305,2.60581629
BCAP29,5.158985528,4.818304814,5.821190063,5.317401249,4.746981782,6.561254506,7.149581881,5.957382903,5.084183591,5.056593462,4.646554051,5.176770607
SLC26A4,0.027051138,0,0,0.0395857,0,0,0.050812064,0.015478814,0,0.077374023,0,0.04654527
CBLL1,3.83582268,4.38547756,4.531862255,3.895735527,3.968370942,5.172978365,3.750414242,5.233313221,3.057048339,2.988520471,3.739690724,4.014221723
SLC26A3,0,0,0,0,0,0,0,0,0.051075987,0,0,0
DLD,25.84841101,26.34741662,26.63126121,24.06891223,25.01282684,26.63756033,29.82415962,29.44567544,22.90038495,24.72931602,25.40190129,27.40891893
LAMB1,95.89196244,89.45415106,82.25612645,64.9937373,51.92315772,71.15103513,79.12636869,103.0286197,76.72454733,80.58827695,87.96449468,83.33518942
LAMB4,0.49197907,0.410299171,0.700290179,0.417240948,0.590085064,0.873774058,0.483062238,0.761365255,0.418552283,0.527700543,0.808629498,0.442498507
NRCAM,0.076600316,0.281084729,0.177685048,0.210176729,0.075419986,0.074824836,0.035970947,0.208197885,0.105418643,0.150630498,0,0.016475196
PNPLA8,9.06556736,10.3099466,11.47757281,8.223042138,9.037620243,10.38317368,13.8437773,12.06162257,10.36190125,11.34195609,11.76915161,11.66916533
THAP5,1.027845078,1.682747641,2.384229084,1.88592625,2.416361472,1.637326829,2.212849508,1.64678853,1.740969453,2.080567363,1.475598587,1.822968357
DNAJB9,14.21305099,14.45924938,15.74693419,12.64523805,17.62051451,13.82959192,15.73794874,16.02823799,13.21267559,16.72800744,16.70774718,17.29492304
IMMP2L,2.736835993,3.43903118,5.094780805,4.459338937,4.402039687,4.762696219,4.14719396,3.197865744,3.772809936,3.453589863,3.192366265,3.462580573
LRRN3,0,0,0,0,0,0,0,0,0,0.868585808,1.511317593,1.219185789
DOCK4,1.159771356,1.633468116,0.989062635,0.958401496,1.187576511,1.679342221,1.217386174,1.662972999,0.818703792,1.190317827,1.854143393,1.584700697
ZNF277,5.569946486,5.755166501,6.68680262,5.662707716,6.819550623,7.178095249,6.828108441,6.58678669,6.36905092,7.658370552,6.702200767,7.179497782
IFRD1,9.050518129,9.369383455,9.658666131,9.687898308,10.47049445,11.70579553,11.73684721,11.45440485,10.20657,10.56156966,10.34920645,12.95020062
LSMEM1,0.151327737,0.111059374,0.105307697,0.132868668,0.214554146,0.354768449,0.170549752,0.121226821,0.066643129,0.086568159,0.21181842,0.416608901
TMEM168,3.120270051,2.448390379,3.459624561,2.40509739,2.49639586,3.16296373,3.299129754,3.205924665,1.944528958,2.904792126,3.216142793,2.819496485
BMT2,2.407668913,2.782657305,2.418666865,1.276155713,1.105021258,0.814818593,2.421493235,1.996011363,1.607165559,2.277466414,1.968099229,2.935793993
GPR85,0,0,0.02460407,0,0,0,0,0,0.116778657,0.060677303,0.024744607,0
SMIM30,0.16550274,0.151828005,0.38390654,0.060547747,0.195543019,0.32333327,0.233156622,0.094701603,0.182214124,0.236692687,0.482624248,0.07119266
PPP1R3A,0,0,0,0,0,0,0,0,0,0,0,0
FOXP2,0.009713757,0,0.045064809,0,0,0,0.031930563,0,0,0.027784134,0.011330554,0.045963166
MDFIC,8.155516225,7.24871764,5.595664416,6.44812759,5.729723218,7.1785896,8.080395238,7.709345205,7.022043827,5.767694223,6.934351075,5.538550393
TFEC,0,0.016651197,0.063155379,0.073043951,0.057187963,0.035460428,0.051141249,0.05193031,0.019983687,0.05191686,0.105860201,0.031231209
TES,30.88443544,29.87953862,29.80424335,31.54277343,35.66010222,35.16385289,38.04375207,30.23685004,25.40635366,23.74912481,27.04545096,27.91084958
CAV2,3.749117376,4.592720438,3.730866498,4.0608778,4.282409065,4.182231345,4.691275524,3.830369462,4.464377571,4.503244113,4.2806527,4.209638653
CAV1,73.37471957,80.92261593,80.73266739,76.15737799,74.18927066,70.05955505,78.47862279,68.94935583,85.43851521,88.3906283,80.56613751,86.83509342
MET,4.03442026,3.200100375,3.334898319,2.103851436,2.431633978,2.503892105,4.406623728,4.527756431,3.067534258,2.550188005,3.119950814,3.595537821
CAPZA2,9.181011601,9.174123879,9.773554201,7.453388184,8.991868772,8.695343095,9.873221276,9.963395488,8.385785942,8.882170503,9.275459469,9.652964215
ST7,2.699496492,2.689936456,2.712571318,2.034770726,2.694560765,2.750586821,2.7648184,2.516742159,2.139380836,2.962063983,2.755210346,3.323478659
WNT2,0,0,0,0,0,0,0,0,0.03841205,0,0,0.030015851
ASZ1,0,0,0,0,0,0,0,0,0,0.03660435,0,0
CFTR,0.033585914,0,0,0,0,0,0,0.014413537,0,0.02401634,0.058764138,0
CTTNBP2,0.936696107,0.787692756,0.737198784,0.677205254,0.456739573,0.544633866,0.900677238,0.829497198,0.63840991,0.685752714,0.702388074,1.266348931
LSM8,9.49969739,12.41160938,14.10939991,14.89977689,13.80111772,16.1157424,12.52873306,9.245163944,17.41298023,12.75487721,11.78815554,10.25944702
ANKRD7,0,0,0,0,0,0,0,0,0,0,0,0
KCND2,0,0,0,0,0,0,0,0,0,0,0,0
TSPAN12,6.219030823,7.99152657,7.618173891,4.107251414,4.678401575,5.00552158,7.547130338,5.890957087,6.616190499,5.762848488,6.439078713,6.532645269
